@RELATION AllIssues_jquerytools

@ATTRIBUTE id numeric
@ATTRIBUTE number numeric
@ATTRIBUTE createdAt date 'yyyy-MM-dd\'T\'HH:mm:ss\'Z\''
@ATTRIBUTE title string
@ATTRIBUTE body string
@ATTRIBUTE commentsBodies string
@ATTRIBUTE owner {jquerytools}
@ATTRIBUTE repo {jquerytools}
@ATTRIBUTE isPullRequest {false,true}
@ATTRIBUTE isLabeled {false,true}
@ATTRIBUTE 'Label dateinput' {false,true}
@ATTRIBUTE 'Label need more info' {false,true}
@ATTRIBUTE 'Label not reproducible ' {false,true}
@ATTRIBUTE 'Label overlay' {false,true}
@ATTRIBUTE 'Label all tools ' {false,true}
@ATTRIBUTE 'Label confirmed' {false,true}
@ATTRIBUTE 'Label validator' {false,true}
@ATTRIBUTE 'Label website and docs' {false,true}
@ATTRIBUTE 'Label fix posted' {false,true}
@ATTRIBUTE 'Label scrollable' {false,true}
@ATTRIBUTE 'Label question' {false,true}
@ATTRIBUTE 'Label feature request' {false,true}
@ATTRIBUTE 'Label tabs' {false,true}
@ATTRIBUTE 'Label toolbox' {false,true}
@ATTRIBUTE 'Label high priority' {false,true}
@ATTRIBUTE 'Label rangeinput' {false,true}
@ATTRIBUTE 'Label incomplete' {false,true}
@ATTRIBUTE 'Label tooltip' {false,true}
@ATTRIBUTE 'Label bug' {false,true}
@ATTRIBUTE 'Label no fix planned' {false,true}
@ATTRIBUTE 'Label tests for tools 1.2.8' {false,true}
@ATTRIBUTE 'Label medium priority' {false,true}
@ATTRIBUTE 'Label low priority' {false,true}
@ATTRIBUTE 'Label deferred to 1.3' {false,true}

@DATA
963990,404,2011-05-27T11:13:13Z,"Tweaks to allow the expose plugin to work when you are rapidly un exposing something","I m using the expose plugin on a navigation similar to the one on http www2 goldmansachs com and I needed to expose unexpose sometimes rapidly based on user s mouse movements I did the tweaks in the attached code to enable this","Love it Hi Any chance you could please provide a demo page with the fix implemented in your version of the code I m afraid the site I did it for isn t live yet and I don t have the files sitting around You can get the complete modified JS that I used here though https raw github com vitch jquerytools 07b1656763fc7007a31618107598e1ae8fb97d66 src toolbox toolbox expose js duclet If you re reading this it is a large quite involved change what are your thoughts please If I remember rightly the changes weren t very involved I think that most of what is showing up as a change above is a just whitespace where I had to indent things because they were inside a new conditional It was a long time ago though so I can t remember exactly what I changed is there way to run the diff with whitespace ignored Hi vitch Apologies just noticed this is based on the current live code Could you please rebase it on the current dev code and resubmit for consideration",jquerytools,jquerytools,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
964255,405,2011-05-27T12:33:36Z,"Added a resume api function to resolve issue #268 Manually stopped autoscroll continues on mouseout","This is a simpler solution than the proposed code in issue #268","",jquerytools,jquerytools,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
966489,406,2011-05-27T20:42:16Z,"Autoscroll uses setInterval which causes animations to queue","# Steps 1 Open the a tab containing a scrollable with autoplay in a browser that supports requestAnimationFrame new webkit and firefox 2 Open a new tab and then wait for multiple autoscroll intervals 3 Click back to the tab and see that the scrolling animations have queued and the scrollable now rapid scrolls through multiple items # Cause As mentioned in the Additional Notes of the jQuery documentation http api jquery com animate setInterval will queue these animations in the background # Solution Use setTimeout in the callback to the scroll animation onSeek event to start another timer","I believe this has been fixed please check out issue #419 which has a link to a version of the fixed code",jquerytools,jquerytools,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
973416,407,2011-05-30T09:05:20Z,"Additional parameter scrollItems added","Additional parameter scrollItems default value 1 added to allow to specify how many items to scroll the feature was hardcoded to 1","Closing this a commit from issue #322 has already been done this is bringing back the size parameter which achieves the above",jquerytools,jquerytools,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
975732,408,2011-05-30T20:08:57Z,"Chrome 12 jquery 1 6 Tools v1 2 5 Google Maps","Everything works Start with that Problem is that if I have a map from Google Maps that gets called into a blank container div id map div the map is visible the rest of the panel is not So let s say this is my html html div class panel h1 Map h1 div id map div div The H1 is hidden until the panel is active But the map is visible I see it in the overflow areas to the left or right of the panels next to it I can send screens if needed This only seems to be a problem in Chrome 12 Chrome 10 and 11 on linux osx windows don t seem to have the same problem I have no other box I want to install Chrome 12 on right now so I can t confirm other platforms other than Linux","Sorry Just an update I thought I was still in the Chrome 12 branch but I m actually using Chrome 13 Ubuntu PPA nightly build Hi volksman Could you please confirm how you have Google Maps setup on your site It s not clear are you pulling it into Overlay for example Do you have a link to a page please where I can see the issue and hopefully help you out Closing due to lack of activity please reopen if this is still an issue",jquerytools,jquerytools,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
976073,409,2011-05-30T22:01:14Z,"My Tabs Not working","Would you please take a look my files and website sample i have done for few day it work but i don t know how make my content goes to each tabs can you help me http mynailscoupon com 2988 Other site work http flowplayer org tools demos tabs anchors htm My html head title Tabs 1 title include the Tools script src http mynailscoupon com Tabs jquery tools min js script script type text javascript src http mynailscoupon com Tabs jquery idTabs js script standalone page styling can be removed link rel stylesheet type text css href http static flowplayer org tools css standalone css tab styling link rel stylesheet type text css href http static flowplayer org css tabs css tab pane styling style tab pane styling panes div display none padding 15px 10px border 1px solid #999 border top 0 height 100px font size 14px background color #fff style head body the tabs ul class tabs li a href #My Profile My Profile a li li a href #Highlights Highlights a li li a href #Photos Photos a li li a href #Video Video a li li a href #Ratings Ratings a li li a href #Coupons Coupons a li ul tab panes div id My Profile If you haven t checked out div div id Highlights idTabs is only a simple div This JavaScript snippet activates those tabs script perform JavaScript after the document is scriptable function setup ul tabs to work as tabs for each div directly under div panes ul tabs tabs div panes div script body html My css root element for tabs tabs list style none margin 0 important padding 0 height 30px border bottom 1px solid #666 single tab tabs li float left text indent 0 padding 0 margin 0 important list style image none important link inside the tab uses a background image tabs a background url Tabs tabs png no repeat 652px 0 font size 11px display block height 30px line height 30px width 111px text align center text decoration none color #000 padding 0px margin 0px position relative top 1px tabs a active outline none when mouse enters the tab move the background image tabs a hover background position 652px 31px color #fff active tab uses a class name current it s highlight is also done by moving the background image tabs current tabs current hover tabs li current a background position 652px 62px cursor default important color #000 important Different widths for tabs use a class name w1 w2 w3 or w2 width 1 tabs w1 background position 519px 0 width 134px tabs w1 hover background position 519px 31px tabs w1 current background position 519px 62px width 2 tabs w2 background position 366px 0px width 154px tabs w2 hover background position 366px 31px tabs w2 current background position 366px 62px width 3 tabs w3 background position 193px 0px width 174px tabs w3 hover background position 193px 31px tabs w3 current background position 193px 62px width 4 tabs w4 background position 0px 0px width 194px tabs w4 hover background position 0px 31px tabs w4 current background position 0px 62px initially all panes are hidden panes pane display none","Closing this assuming that this is no longer an issue Please reopen if this is not the case",jquerytools,jquerytools,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
977562,410,2011-05-31T08:57:29Z,"Adding month with less days than current month skips a month","This issue can be reproduced with the example on http flowplayer org tools demos dateinput index htm If you open the calender and select 31 May or any other month with 31 days and then click on the em next em arrow you will land on July The em previous em arrow does not work anymore Basically adding a month to any month with more days than the next or previous month will skip a month Here s a screencast showing the issue in Firefox 3 6 17 also tested in Safari 5 same problem http www screencast com t fePLrPH1VGF More information regarding this issue can be found on http flowplayer org tools forum 70 64992#post 65068","The following solution has been given by the user tsaunat on http flowplayer org tools forum 70 64992#post 65157 I haven t tested it personally yet addMonth function amount while new Date currYear currMonth amount 1 currDay getMonth currMonth amount 1 currDay return this setValue currYear currMonth amount 1 currDay Nice patch however it will infinite loop when the year is changed I m not convinced the value for currDay G has any relevance in this issue so long as it is valid for all months eg the 28th I could be wrong however this works great in my application Here s my version to workaround this issue minified addMonth function b patched https github com jquerytools jquerytools issues 410 return this setValue D E b 1 28 Non minified addMonth function amount patched https github com jquerytools jquerytools issues 410 return this setValue currYear currMonth amount 1 28 Hope that helps Thanks for your support The patch that nullnuts proposed is working for me Thank you It would be nice to have this fixed in the next release This is fixed in 1 2 6 which is due out very shortly",jquerytools,jquerytools,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
978059,411,2011-05-31T10:46:28Z,"Your download page isn t working","when trying to download a source pakage from http flowplayer org tools download index html wh are getting an 502 Bad Gateway nginx error","Downloads are working OK at present closing issue Same issue I tried to download a selected number of tools using the download page http jquerytools org download but I get a 502 Bad Gateway message I got what I needed via the CDN but just wanted to make you aware of the issue CDN s are available Thanks Jeremiah Jeremiah Thanks for this I ve asked Tero to take a look and will post when I have an answer that it is back up and running Alex On 29 November 2012 at 20 45 jmesserer notifications@github com wrote Same issue I tried to download a selected number of tools using the download page http jquerytools org download http jquerytools org download but I get a 502 Bad Gateway message CDN s are available Thanks Jeremiah Reply to this email directly or view it on GitHub https github com jquerytools jquerytools issues 411#issuecomment 10865494",jquerytools,jquerytools,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
981264,412,2011-05-31T21:16:46Z,"Scrollable with one or zero items and particularly with circular true","Having one item with circular set to true resulted in a single item cloned and scrolling which is not a desirable condition Having zero items with circular set to true resulted in an error By enforcing a check more similar to the one performed when circular is false we are able to catch this condition Additionally the prev and next buttons are set to disabled in the case of one or zero items","Ugh I might have been hasty with accepting this I figured I could merge it into dev https github com jquerytools jquerytools tree dev but there are other changes there that conflict with it I m a bit up to my neck with pull requests do you think you could check out the changes on dev and maybe issue a new pull request to that branch with your changes That s where all our new bugfixes are going and will eventually be merged back to master for the 1 2 6 release Would really appreciate a new pull request to the dev branch if you have the time Otherwise I m not sure this will make it into 1 2 6",jquerytools,jquerytools,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
988093,413,2011-06-02T02:59:27Z,"Slideshow plugin for the Tabs burns too many CPU cycles","When viewing a page displaying the slideshow plugin my laptop is burning a constant 20 of cpu causing CPU to get hot and my battery to run out If I close the browser window running your plugin my cpu usage goes down to 1 3 Your slideshow is only doing something every 4 or 5 seconds during the time it s not doing anything cpu usage should drop to 1 3 When the slide changes there would be a brief spike in cpu use to swap the image Please make your code use fewer CPU cycles when it s not doing anything visible","I ve tested the slideshow plugin locally on my PC I can t seem to replicate this Closing this due to inactivity please reopen if this is still an issue and please provide screenshots if possible",jquerytools,jquerytools,false,true,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
998435,414,2011-06-03T12:59:03Z,"Tooltip Delay No Hide","If I set Tooltip s delay to anything but 0 even leave the default 30 often they will stay shown rather than hide I thought this was a performance issue but it happens to more users than not","Do you have a link to a page where it shows this issue for you please https stats bookmasters com ntf form_delay php Hi thanks for posting this ve just tried your site even without the delay set as is the case in your code I can get tooltips to stick in several places although this seems to be more when moving the mouse around quickly I will have a look further and see if anything can be done about this Added a test here https github com jquerytools jquerytools blob c22dbc743f305afe3175f9eabb627daa697fb818 test tooltip vertical_form html that outlines the issue Will look into a fix There s an explicit check https github com jquerytools jquerytools blob dev src tooltip tooltip js#L259 that disables the event to close tooltips if the trigger is a regular input text among others I ve asked Tero why this is there as I can t imagine the reason Removing it fixes this bug but I m not sure what the ramifications are Will keep you posted",jquerytools,jquerytools,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false
999033,415,2011-06-03T15:01:36Z,"Form Validator Not Functioning in Chrome","I am trying to view the validator demos and they do not function correctly in Chrome","The form demos are broken for HTML5 When you do yours just add attr novalidate novalidate to the end I m sorry to the end of what This is what I currently have script type text javascript document ready function #survey_9602 validator script Like this document ready function #survey_9602 validator attr novalidate novalidate Ahhh Thank you",jquerytools,jquerytools,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1000260,416,2011-06-03T19:16:56Z,"RangeInput attribute value 0 does not set initial value to 0","In 1 2 5 when a rangeInput is created with the attribute value 0 the initial value does not seem to be set to zero Looking at the code it seems that the following conditional is failing if parseFloat val conf key parseFloat val 10 when val 0 When I add the following code the rangeInput is defaulted correctly to 0 else if val 0 conf key 0","Hi I ve just tried this using 1 2 6 which has just superseded 1 2 5 and using jQuery 1 6 4 I get the error below in Firebug when resuming it continues I had to set both value 0 and min 0 for it to start properly at zero Can you please see if you get the same error I ve posted the code I used below if precision undefined try precision step toString split 1 length error step toString split 1 is undefined catch err precision 0 Code used DOCTYPE html html head title jQuery Tools standalone demo title script src http ajax googleapis com ajax libs jquery 1 6 4 jquery min js script include the Tools script src rangeInput 126 js script script src http cdn jquerytools org 1 2 6 all jquery tools min js script standalone page styling can be removed link rel stylesheet type text css href http static flowplayer org tools css standalone css link rel stylesheet type text css href http static flowplayer org tools demos rangeinput css skin1 css head body input type range name test min 0 max 300 value 0 script range rangeinput script body html I think the error I had may be due to the precision variable not being set correctly in the code I will investigate this further I ve had another look at this I can get it working with the Github version of RangeInput without the need for the min value shown above this appears to be correctly counting from any value I specify in the value attribute If you are still watching this I would suggest saving a copy of the current Github dev version of RangeInput which appears to be stable at present this will become the version used for releasing Tools 1 2 7 which is due out in early March I will close this for now but please reopen if you are still having any issue it would help if you could please provide a JSFiddle showing the issue at the same time",jquerytools,jquerytools,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false
1000701,417,2011-06-03T20:39:53Z,"download site builder jquerytools org down","Hi I tried to download your tools http builder jquerytools org v1 2 5 jquery tools min js t tooltip 2Ftooltip js However I get the error 502 Bad Gateway from http builder jquerytools org Just wondering if your site is down Thanks Margie","I m also having this issue I ve been banging my head off the wall trying to correct the history plugin to prevent it from jumping to the bottom of the page in IE but I can t download jquerytools with the history plugin separate Uhhh what a headache I m about ready to scrap jquerytools for another UI toolbox The easiest workaround is to just get the min js then add the js of any Tools you edit as they will override the min js version Thanks ssanders That s what I ll do It makes sense to do it that way to cut back on my load time considering not every page needs all the tools well i guess it wouldn t really cut down load time just override min js but thanks for the workaround Tested downloads all are working OK at present so closing issue",jquerytools,jquerytools,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1012619,418,2011-06-07T02:18:58Z,"Overlay centered position not working as expected","If I try to use left center as an option on my overlay it is not displayed in the center the first time I open the overlay for any one link It always seems to start off over too far to the right Then all subsequent times I open it it is centered perfectly It is as if it is first centered with a 0 width then centered again next time with the proper width I tried centering the height as well and it had the exact same issue The CSS for the overlay container specifies with width and height and the overlay loads an external URL into its inner container element in onBeforeLoad What could I be doing wrong","Hi bmcclure If you are still seeing this can you please provide a link to a demo page where it shows the issue I found the issue it seems to occur only on Ajax overlays the width seems to have been calculated before the ajax content loaded then when it did load the window was off center I worked around this for now by loading the content into the container myself before the size is calculated which seems to work fine except occasionally it seems to still fail likely an even timing thing I can try to put together an example and post it for you shortly Hi bmcclure Do you have the demo available please Closing this due to lack of activity if this is still an issue please reopen and post a demo using JSFiddle illustrating the issue in action",jquerytools,jquerytools,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1012910,419,2011-06-07T04:31:13Z,"Scrollable autoscroll plugin Chome jQuery 1 6 0 1 6 1","The following bug occurs when using the autoscroll plugin jQueryTools 1 2 5 with jQuery libraries 1 6 0 or 1 6 1 Anything below is okay and using Chrome Tested on v11 If you view a page with the autoscroll in action then switch away to another tab within the browser and then switch back to the page with the scroller in action the autoscroll plugin will fire rapidly and repeatedly until it catches up to the correct scroller pane The more panes in your scroller the more noticeable this bug is","This happens in FF too I just posted another bug report that is a duplicate of this one https github com jquerytools jquerytools issues 446 I just closed it as its a duplicate of this thread I too am experiencing this issue and it seems to affect Firefox and Chrome I don t notice that it depends on the number of browser panes you have open rather it seems a function of the time you spend looking at another pane In otherwords you open a page with the autoscroll plugin running open a new browser tab and spend some time on that pane then switch back It seems as if the autoscroll tries but is unable to scroll while the the browser pane is out of focus but when you bring that pane back into focus it plays catchup So for exaple if you look at the other pane for 5 minutes then switch back to the pane with the autoscroll running it will quickly run through 5 minutes worth of scrolling in a few 10 s of seconds This renders the autoscroll plugin totally useless until fixed as I can t think of a scenario where multiple browser panes won t be an issue Tabbed browsing is fairly standard nowadays It is very disheartening to see that this issue has been reported over 6 weeks ago and yet nothing seems to have been done about it I am seriously considering financing a fork of this project Hi all I ve been having a look at this it seems that it is still an issue in jQuery 1 6 2 and Chrome version 12 as well I ve seen comments that indicate this wasn t an issue in versions prior to 1 2 5 does anyone know if this applied to multiple versions or to just one I m keen to do some code comparisions between an older version and 1 2 5 to see what if anything has changed that might cause this issue to appear I ve been running some tests on this I have not been able to reproduce the error if I use autoscroll from version 1 2 4 which fits in with earlier comments There are some changes in Autoscroll between 1 2 4 and 1 2 5 so I will continue testing to see if I can work out which change broke 1 2 5 Right I have a little bit of a mystery on my hands I ve been playing with code from the 1 2 4 and 1 2 5 versions of Autoscroll in a demo whilst still keeping the original 1 2 5 version of Scrollable There were some differences between the two I ve made 2 changes to a copy of the version 1 2 5 code based on what was in 1 2 4 construct new timer timer setInterval function api next opts interval api next This was in 1 2 4 not 1 2 5 added it in and if opts autoplay setTimeout api play opts interval modified this line based on what was in 1 2 4 I ve given it a try in FF5 for about 10mins I honestly couldn t be sure but it felt like it worked better Anyone up for testing these changes using the raw source code that is available via Github please I ll be very happy if it works but not suprised if I was just seeing things Hi I never tested with different version of jquerytools so I can t be sure but I know using an earlier version of jquery like 1 4 x instead of 1 6 x makes the problem go away I ll try to test the raw code for 1 2 4 vs 1 2 5 today I never used jQuery Tools 1 2 4 so I can t confirm if it also suffered with the problem I ve tested the new code outlined above but the problem seems to remain the same as before If it helps I ve uploaded an example page to demonstrate the problem checkout the scroll box in the top left corner http www haseydesign com sandbox jquery tools autoscroll example html This example includes the code changes outlined above Hi I ve drafted in some extra help to get to the bottom of this I will post as soon as I have any form of answer Update I ve just seen something at http api jquery com animate #notes 0 this seems to describe the issue we have here Question is if it does what s the best way to build that into code or at least a demo to see if it helps I have asked one of my staff to take a look but JavaScript isn t one of our core competencies so not sure what we can do But we ll give it a shot On Wed Aug 3 2011 at 5 52 AM alibby251 reply@reply github com wrote Update I ve just seen something at http api jquery com animate #notes 0 this seems to describe the issue we have here Question is if it does what s the best way to build that into code or at least a demo to see if it helps ## Reply to this email directly or view it on GitHub https github com jquerytools jquerytools issues 419#issuecomment 1713531 Hi impower haseydesign I m hoping perseverance may about to pay off so to speak I ve just come across a posting put up today that seems to be about the same problems that you two are having and that it also includes details of a fix Check out http flowplayer org tools forum 25 72029 can you please let me know if you have any success with it Thanks for the continued investigation on this issue alibby251 Unfortuantly i m currently away on holiday for 3 weeks and cannot test this until i m back Good luck until then Hey guys Check out this version https github com bradrobertson jquerytools blob testing src scrollable scrollable autoscroll js of autoscroll I just committed Unfortunately I don t have write privileges yet on the official jQuery tools repo so until then just try this one In my tests this fixed the issue on Chrome and Firefox This is fixed in my tests Was hoping to get more responses here on the matter but as far as I can tell this is fixed I m still having this issue I can recreate it using the demo on the jquery tools page itself Open this page http flowplayer org tools demos tabs slideshow htm and click play Once you do that click a couple of times on the tabs themselves and watch the plugin go crazy Some slides flash in between transitions and the animations get messed up I tested this in latest Chrome and FF",jquerytools,jquerytools,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1033448,420,2011-06-09T23:40:22Z,"Request An easier way to validate multiple checkboxes","I ve scoured the docs forums and GitHub issues but I don t see an easy to way to make sure that at least one checkbox in a group has been checked Setting required requires _all_ checkboxes to be checked Associating a validation function against the group like tools validator fn name foo does the same Validating the form shows errors next to each checkbox which is sub optimal It s easy to verify that at least one checkbox is checked but I don t see how to a display a single error in a sensible manner instead of one error for each checkbox using the validator nor b how to do this with the current framework instead of caching my own click or submit events doing the validation manually then calling checkValidity on the API object Thanks","",jquerytools,jquerytools,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false
1033479,421,2011-06-09T23:52:35Z,"Corrected error messages for min and max validators","The min and max validators use the and operators not and so the error messages should reflect that larger than no larger than smaller than of at least Thanks","merging Need to update docs but hoping new pull requests can happen on the dev branch",jquerytools,jquerytools,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1047705,422,2011-06-13T06:55:00Z,"getTip is undefined","element data tooltip getTip is undefined when when manually displaying a tooltip This may be caused by calling the function without the tip being initialized first To make it clearer here s the scenario In this setup I use this demo http flowplayer org tools demos tooltip form htm on the script tag i added a line to manually show the tip when the mouse is over the select element pre #where mouseover function #accept data tooltip getTip show pre I also added an id attribute to the button element pre id accept pre so the script tag would look like this pre select all desired input fields and attach tooltips to them #myform input tooltip place tooltip on the right edge position center right a little tweaking of the position offset 2 10 use the built in fadeIn fadeOut effect effect fade custom opacity setting opacity 0 7 #where mouseover function #accept data tooltip getTip show script pre Now when I put the mouse over the select element the combo box that above mentioned error is thrown However if I hover my mouse to the button element first where the tooltip would be displayed and then move the cursor to the select element no error is thrown The possible cause of this may be that the function is not initialized yet How would this matter Consider the use case when a form performs some validation before it is submitted when the user just hits submit without going into any element the page must manually show the tooltip In this case errors would be thrown Hope you fix this Thanks","This is also the case when the tooltip element is the next element of the trigger instead of using the attribute title Hi lltomes I ve just had a look at your code can you please indicate where the #where class ID should be in the main code At present I m not sure your example would work anyway as the #where tag you include in the JS code is not actually in the HTML code in the demo",jquerytools,jquerytools,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
1049919,423,2011-06-13T16:14:24Z,"Dynamic plugin issues with IE","I have recently tried to incorporate the jquery Dynamic Plugin for my website it works fine in every browser except Internet Explorer This link has the Dynamic Plugin on http www luxebc com pane but it stops everything after the dynamic plugin For example my page footer has just disappeared It works fine in every browser but IE I was wondering if there was any code or css I needed to change or add to make this work Any information would be most appreciated","Hi add99 Apologies for coming late into this I ve just checked your site it looks like it is working OK for me in IE and FF Could you please confirm if you managed to get this fixed or if it is still an issue Closing this due to lack of activity I m assuming this is no longer an issue Please reopen if this is not the case",jquerytools,jquerytools,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1061131,424,2011-06-15T13:22:27Z,"Missing script tags inside overlays","On overlays with AJAX loaded content if any lt script gt tag is present it s not loaded into the overlay","Found out it s jQuery hiding all lt script gt tags on DOM manupulation",jquerytools,jquerytools,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1065724,425,2011-06-16T06:35:40Z,"validation errors not showing in Chrome 12 and firefox 4","Tried this on the demos on the site and also on a test machine and nothing shows up works in IE9 It does prevent the form form being submited but it doesn t display the error messages","Agreed not working in Chrome 12 and only works partially in FF4 OK in IE9 and Opera 11 Be good to see a fix asap There is a fix use the search Just used search and can t find anything that seems relevant Given that it s a major issue shouldn t it be highlighted on the main pages OK just found it about adding the novalidate attribute Another shim I use has an allbrowsers option which is an easy way to handle this type of issue Using novalidate on the form works if you re having this issue see here http flowplayer org tools forum 60 64752 I m glad there is a fix but adding novalidate to the form seems syntactically wrong It s a html 5 attribute of form elements I ve noticed that chrome validates fileds if you set a required required attribute to inputs And I guess this messes up the validator That s right and this is my point If you set the required attribute on input tags you are saying this should be validated To then set the form to novalidate is syntactically incorrect and not to the HTML5 spec This needs fixing properly in JQuery Tools and shouldn t need the incorrect syntax I don t believe it s incorrect syntax see here http www w3 org TR html5 author association of controls and forms html From the above HTML5 spec link The novalidate and formnovalidate content attributes are boolean attributes If present they indicate that the form is not to be validated during submission So adding novalidate to the form say just that don t validate me Hence doing this is syntactically wrong What I got from that is that you are saying don t validate this to the browser This is why the script is not working I guess they are both trying to validate the form browser jQuery tools validator It doesn t matter anyway I m sure they will get a fix for this in a future release",jquerytools,jquerytools,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1065793,426,2011-06-16T07:07:07Z,"new way for calculating day of month","bufix for function dayAm in dateinput js dosent work in firefox 4 0 1 for a specific date May 1947","Hi meox I ve just been having a look at your pull requests could you please confirm if you did these on the current 1 2 5 release code or on the 1 2 6 dev code Also looking at your first bugfix 5a71ccc it s not clear what actually needs to change as you appear to have done it on all of the file Any chance you could please submit the changes based on the current 1 2 6 dev code Thanks Hi alibby251 I am downloading again 1 2 6 dev branch sorry but I am new to GIT On Sun Sep 4 2011 at 9 25 PM alibby251 reply@reply github com wrote Hi meox I ve just been having a look at your pull requests could you please confirm if you did these on the current 1 2 5 release code or on the 1 2 6 dev code Also looking at your first bugfix 5a71ccc it s not clear what actually needs to change as you appear to have done it on all of the file Any chance you could please submit the changes based on the current 1 2 6 dev code Thanks ## Reply to this email directly or view it on GitHub https github com jquerytools jquerytools pull 426#issuecomment 1993366 ## GL http www meocci it",jquerytools,jquerytools,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1073820,427,2011-06-17T14:26:01Z,"tabs_api click addt l param to trigger events","Could you please provide additional boolean parameter to have the click method trigger the onBeforeClick onClick event such as in tabs_api click numOfTab_int shouldTheEventsFire_bool currently the click method apparently does not trigger the events which complicates code a bit Thanks","",jquerytools,jquerytools,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false
1078785,428,2011-06-18T20:53:28Z,"When having a tooltip with multiple triggers the tooltip gets hidden when you move the mouse over it","Let s say that we have a tooltip with multiple triggers If go over one of the triggers the tooltip appears If you move your mouse over the tooltip the tooltip remains visible If you go to another trigger the toolip is shown again But if you move your mouse over the tooltip the tooltip gets hidden You can see an example of this problem by visiting http jsfiddle net jC3TQ This behaviour happens because the tooltip listeners mouseenter and mouseleave are declared in the context of the first trigger you move the mouse over This way the tooltip has access only to the local variables defined in the context of the first trigger I think that the variables timer pretimer and shown should be kept as data on the tooltip DOM element using jQuery data By doing this I think that the tooltip will work correctly in all the cases","Hi I m seeing exactly the same problem Has anyone been able to resolve it Hi dompuiu If you are still reading this could you please elaborate on why you think this change should be made As far as I am aware the behaviour you describe is standard functionality for Tooltips the only difference in this instance is that you ve specified the same generic tooltip for all of your tooltip classes You are able to override the listeners if desired I think there is more info on this at http flowplayer org tools tooltip index html under Event Management Hi alibby251 I think that a tooltip should remain visible as long as you have the mouse over it When I opened the issue this didn t happen when you had a tooltip with multiple triggers The correct functionality was happening only for the first trigger you moved the mouse over it In the JSFiddle example I provided you can see what I was talking about I have tested again with the current version of the library and the issue has gone These two commits seem to have fixed the issue Issue 195 Tooltip no longer hides upon mouseover when same tooltip https github com jquerytools jquerytools commit efdc44265bf947cb2da896fdd7463d3887e654e3 and Issue 198 made Flashembed work in noConflict mode and https github com jquerytools jquerytools commit ace9fb6cc7c0617883239722cc4c680e81f86f88 Hi dompuiu Thanks for this apologies I took over helping out with releases as there hadn t been one for some time this was me working my way through all of the backlog of issues I m glad it is now sorted out for you",jquerytools,jquerytools,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
